,REVIEW,LABEL_SEAT,LABEL_BED,LABEL_IFE,LABEL_FOOD,LABEL_NOISE,LABEL_TEMPERATURE,LABEL_HUMIDITY,LABEL_CABIN CREW,LABEL_LAVATORY SPACE,LABEL_PRICE,LABEL_LOST BAGGAGE,LABEL_CHECK IN,LABEL_PUNCTUALITY,LABEL_ATTRACTIVE AIRCRAFT,LABEL_SAV,LABEL_BOARDING,LABEL_GENERAL
168,"
Nothing wrong with these seats but because of the warning, I switched to row 6 for the return trip. Couldn't tell the difference! But don't plan on looking out the window on this plane unless you're about 5 ft tall.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,"
My son flew with me on his 1st flight, and I was nervous the smaller aircraft would be too ""sensitive"" and we would feel every single bump.  Even though we hit a bit of turbulence, it was not bad at all.  The noise was also not bad.  The seats were comfortable with plenty of leg room for us.  The only downfall was how hard it was for my son to get out of his window seat and climb over me to get to the restroom.  Since the overhead storage is very small, the majority of passengers gate-checked their carry-ons.  A perk of the smaller aircraft is that it doesn't take long at all for the passengers to board & exit since it doesn't carry many.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
170,"
This aircraft is really good, I think the best thing of this plane are the seats. They are really comfortable, and big. The space between each seat was great. The airplane was a little old but it was in perfect conditions, and had a very elegant seat design. In general this is a comfortable aircraft.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,"
Originally scheduled to fly RDU-ORD-SEA, but was rerouted through JFK due to snow on 2/21/09. Was assigned 15A, which wasn't too bad for an hour flight. Service was pretty good, and so were the views of NYC during our decent.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,"
A very nice surprise.  When we boarded the small jet, I didn't think the seats would be as comfortable, roomy.  The entire flight was quiet and comfortable.   It was actually smoother that a larger jet.  Great plane.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,"
Near front of a/c. Galley was not bothersome and no seatmate. Recommend this seat. Quickly off a/c upon arrivel",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,"
Not quite as bad as taking a city bus -- but close.  At least the bus driver will smile to you when you get off and on.  These seats are relatively limited in pitch.  I was travelling on a J class ticket and seated at the rear of the plane in a seat with no extra pitch.  No meal service on an international leg, contrary to Continental on the same route with the same aircraft.  AA looks to have upgraded this route to MD-80s, which is an improvement.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
176,"
I really liked this tiny plane! It's very small (obviously, because it's a regional jet), but it's really spacious! I could even cross my legs! And I'm not of the short kind (around 6ft tall). Of course AA's attention ruined everything... You don't even get a cup of water and all the service you have is the safety instructions. Thank goodness it was a short flight... (even though we stayed grounded for over a hour due a snowstorm in Chicago, as I could expect...).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,"
I was surprised by how comfortable this little plane was! The flight was 2.5 hours but I sat by myself on the ""A"" side and I felt very cozy. Not bad at all if you are traveling alone. Only bad side is no entertainment for a flight this long and AA only serves drinks (not even a little snack!)Continental flies from FLL to CLE on a 737-800/900 which has inflight TV but the AA flight from Miami had times I was looking for.",2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,"
I really liked this plane, which is a surprise because I try to avoid regional jets. The bulkhead seats have a lot of legroom. The galley is right in front of you so you get served quickly. The entertainment isn't really adequate, but what would you expect, it's a regional jet. I wouldn't recommend this plane if you really don't like small planes (especially ones like these where the plane is tiny), or if you have a really long flight.",2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
179,"
Flew this plane from ORD-CLT on 2/13/09. Sat in 1A, and was instantly taken care of by our wonderful flight attendant. He was even so generous to even stow my laptop case and coat in the closet. Was provided several refills on my Coke on the short 1.5 hour flight. Legroom was pretty good, and was able to cross my legs.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,"
Plane was relatively small, if you're over 6ft tall you will bump your head and very limited leg room...other than that flight was smooth and fast, (30 min early), my opinion is these type plans shouldn't be as expensive as larger planes, you pay all this money to be cramped with no room.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,"
This exit row seat has ample legroom, and while the arm rest on the window side is tiny, it’s sufficient, but you can use a coat or other item if necessary. Bar none, beat leg room and space on the entire plane. VERY comfortable on this RJ.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,"
Be advised that this row DOES NOT RECLINE...

Other than that, I have no issues with this aircraft however it was only a 2 hour flight.  I would not be comfortable in this seat for a minute longer.",-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,"
The airplane was short on headroom and baggage room, but the ride was smooth and quiet.  My seat had a broken recline system and had to be manually pulled forward to achieve an upright and locked position.",-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,"
It was a short flight. I had manged to put my bag under the seat in front I was glad not to have it in cargo.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
185,"
The aircraft was very new and clean inside with comfortable leather seats. I really enjoyed the adjustable upper head rest which made it easier to fall asleep. The cabin was relatively quiet in comparison to older aircraft models. My only complaint was the size of the overhead bins, it was a little difficult to fit a normal regulation size carry on into the smaller than normal compartment. I would love to fly on this model and type plane again in the future.",2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,"
Comfortable seats,comfortable flight.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
187,"
This plane is quite good for domestic travel. The legroom is decent, especially since it is one of those average seats that anybody can get, as long is you're not behemoth, the legroom is quite good. The plane is really quiet, even if you sit near the engines you can barely hear a sound. The recline of the seat is really excellent, it is adjusted to the point where you can be comfortable but not lean in someone's lap. Short flights are the ones mainly used by this plane, which means no entertainment. This plane is really comfortable and quiet for short flights.",2.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,"
These planes are workhorses that will soon need to be put out to pasture.  Fortunately AA is retiring them progressively and replacing them with 737-800s. The flight was delayed by passengers who had misplaced their passports, but the captain was excellent about keeping us informed of the latest developments, even if it was to say that he had no news. Product on board was pleasant.  An efficient service, frequent refills, a nice meal to make 2.5 hours go by quickly.  No in-flight entertainment worth speaking of.  AA needs to do some catch up here.",0.0,0.0,-1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,"
I have been seated in 3 E&F; a couple of times. I like the ride up there. Leg room is decent on this side for someone that is shorter than 6 feet. If you have long legs, the bulkhead is in the way (row 3 A&B; are tighter).Overall, it is fairly quiet with occasional noises coming from the galley. The restroom traffic doesn't bother me since there isn't many people up front.Service has always been top notch in this section.(I chose fair on Entertainment. An N/A option isn't available.)",2.0,0.0,-1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,"
I really wished I could have sat somewhere else, but it was thanksgiving and flights were packed, even the shuttle bus to the parking lot was overfull. Engine noise was loud. The only good thing about the seat was that I would not have to wait in line for the toilets. Crew was really nice. And I guess on FA saw how I was and offered me some of the food for free, and you usually have to purchase it, came back home with a smile on my face.",1.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
191,"
Believe me this is a great seat if you can get it in time. Bulkhead does not extend all the way to the aisle so for taller people it gives you a bit more legroom. The only downside is you might be in the back of the line for the restrooms. If you have an iPod or something try to put it in your seat pocket so you won't be constantly digging through the overhead bin for something.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,"
Very good seat. This is a premium seat  that was totally worth the extra fee. I have long kegs and the additional space between seats was appreciated. The seat back reclines noticeably. The headrest is independently reclinable. A significant plus.. There is no entertainment system aboard my 1 1/2 hour flight. Besides that the flight attendants were fantastic.",2.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,"
The way American staff handled this was outstanding. My flight got cancelled because the hangar door had a problem and they put me on another flight in first class. American Airlines did an amazing job in making sure their passengers were happy. Food was delicious, it was a Croissant Sandwich with a salad. Seats were very comfortable.",2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0
194,"
This was a short flight and full.  I booked the flight at last minute and didn't have much of choice.  Overall, seat was comfortable though noisy due to proximity to galley but short flight so not bothered by it.  No power in seats/no entertainment.  I believe these planes will be retired in 2017.",2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,"
My wife and I had seats 7A&B, on AA flight. Definitely prefer these seat to any other on this plane, of course excluding first class seating.  My wife and I are on the short side, 5'5"" & 5"" so legroom was not an issue. The food beverage service was lacking",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
196,"
I fly American and United about 25 times a year, this is the worst plane that this flown.  There is no entertainment, TV and Audio, and they just serve basic soft drinks.  Bathroom is in the back and there was always a line.",0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0
197,"
I Flew this aircraft from Ho Chi Minh to Tokyo Narita and everything is great on this aircraft.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
198,"
I flew this aircraft from sgn-nrt and the service was excellent",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
199,"
This is an older plane.  The seat does recline flat for sleeping.  Single middle aisle in business class is great for solo travelers.  Service was excellent.  However, there was no inflight entertainment.  As this was a shorter flight it did not matter.  A Japanese meal is served.",1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
200,"
Really nice plane and service",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
201,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,"
Seat pit was 34"" and very comfortable for economy (I am 6'4""). Connecting flight was 788 with 31"" pitch. This would be very uncomfortable for long haul flight.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,"
Cheap and good airline. With good connections all over the Turkey. Sandwich and cofee on board.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,"
This was a seat right to the emergency exit. And this scheme is not exsactlly correct. The two chears was on the left board in 11 row. Rows 12 are with 3-3 configuration",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,"
It was a good flight and enough space for your legs",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
206,"
This seat is better on leg room because there's a gap between the window and the seat that allows you to move your legs around a bit more if you're a taller person. I would definitely use this seat again. And I didn't even notice that its close proximity to the lavatory since there is a bulkhead between the lav and the seats. Great seat for a tall person on a 10 hour flight!",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,"
Extra large windows are nice, but with a full flight seat was very cramped - very narrow and claustrophobic especially when person in front reclanes their seat.  Also seat seems harder and more uncomfortable compared to BA economy seats on other aircraft.  Breakfast offering of single hard croissant in plastic bag was pathetic.",-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,"
Superb new Dreamliner and SOO much better than the old British Midland plane on this route. Amazingly quiet cabin. Food perfect if a little small. Service was as expected, staff on this run not knowing anything about the night before 6 1/2 hr delay. Overall i would book BA CAi-London-London-Cai rather than Egyptair as its superior standard and, cheaper.",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,"
Great seat, a bit of extra legroom but still reclined as much as the others in World Traveller. Very occasional queues for the toilets by your elbow but the toilets were on the opposite side of a gangway so no unpleasant odours! Downside: always the last on the aircraft to be served food.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
210,"
Very crowded and extremely uncomfortable.  When the person in front moves theirseat back, your  movie is 8 inches from your face.  No room for your arms or feet.  Very bad for a long flight",-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,"
Good seat in First Class as only 8 seats not disturbed by people passing by. Large TV screen. Took me a while to figure out the seating and lighting controls.",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,"
These have the better legroom of the two bulkhead rows in Club Europe.  The overhead lockers are very low so you cannot stand up unless you are in the aisle.  Locker space is restricted owing to crew and catering storage.  The loo is tiny.  Food and beverage is currently free throughout the aircraft.  The (all cold) Club food offering (choice of two mains plus usual snack plate and cheesecake) was OK and at least served on china with metal cutlery.  The service was OK - the crew only gave out crisps with drinks when requested, but only salt and vinegar.  They kept the other flavours for themselves - observed through the edge of the curtain.   I have rated entertainment as one star because there was none, being a shorthaul so not applicable but the page would not let me submit without completion.",1.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,"
Front row of this aircraft and a bit more legroom than the other bulkhead.  This is the only row that has extra legroom so arguably if you can't get these seats, it may not be worth the extra cost to you.  The Club Europe meal offering has improved and you have a dedicated member of crew however few rows are occupied.  The table is less sturdy than the rows behind and although the centre seat is unoccupied with a latch-in table provided to share with 2C, there are rumours that this will be discontinued and the seat just left empty.  I have given entertainment 1 star only because it is a compulsory field. There was no entertainment on this shorthaul flight.",1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,"
The legroom was surprisingly good. BUT it was the same as Economy - so why pay extra for Business? AND  - London City Airport has no BA Business Lounge. However - note the service and food were very good. So in summary paying for Business Class on this route is a rip-off, except for the on-flight service.",-1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,"
Travelling in Business Class with a 1y old Baby. Everithing perfect",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
216,"
This was a longish flight with total time on board over 8 hours including a 1 hour stop in douala, Cameroon.

The business class on Brussels airlines is excellent.  Pretty standard LH/ Star alliance product.  An almost lie flat thrown seat with the usual sit, lounge and fly position.

The food was a choice of lamb or salmon or a veg option.  I was a bit disappointed that there was not Belgian steak frites.

None the less, the wine was good.  The choice if wine was mostly new world wines.



",2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,"
Brussels Airline est la meilleure compagnie avec laquelle j'ai voyagé. Tout était parfait de l'embarquement, service à bord, qualité de la nourriture et divertissement. Le personnel de cabine est attentif et serviable. Ce voyage était super",0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
218,"
The seat in itself is not bad for economy class..but..
No foot rest
Entertainment system somewhat limited Seat did not recline much
Food served was insufficient in quantity for a 7 hour flight.
",1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,"
From NY to Brussels, this seat corresponds to the ""Economy Privilege"" area. It's an upgrade (120euros on Brussel Airlines) you can ask after booking your seats.
More room for the legs, my BF is tall and he was comfy during the flight. In addition you are right behind the business area, so you get out of the plane quickly after landing.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,"
Very comfortable. I am rather small, but long haul flights sometimes still feel cramped. I did not feel that way.I liked the entertainment system, lots of choice and easy to work woith.A was surprise was the quality of the vegetarian food (this tends to be rather dull in taste on most flights)",2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,"
nice flight, noisy place in the rear part of the plane, entertainment limited (no nice movie !), meal as ususal (no choice, quality low !) .  after 2 hours flight, toilets dirty and no more toilet paper and other accessories...",0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0
222,"
Economy Comfort seats were comfortable. Very good service. Movie selection was limited.",1.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,"
It was a great flight.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224,"
Initially a little  concerned having been changed from a PG flight I was encouraged by the punctuality of the aircraft. Layout differed to that expected with ony 2 rows in business class, not 3, which was a pity given that we were in 3a and 3b. Can't give a fair assessment on the inflight attendants, they were PG employees. The seating was very good, faux leather (I can't believe it was real leather!) with ample leg room and the aircraft was very tidy. The pilot, clearly very experienced, landing the aircraft very softly but he was very 'shy' in that he never broadcasted to the passengers throughout the flight. Overall, very happy with Bulgaria",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,"
Is it possible to change Seat to 21A? Kind Regards",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,"
There is a good business class with actual business class seats, which is rare for a European airline for short haul. The seat in economy is fine, definitely more spacious than low-cost. Water bottle in seat for all passengers before take off followed by newspapers, sandwich, drinks, tea coffee and a chocolate, all included in the price.
The cabin crew were probably the best. Very polite and attractive.",2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,"
I was traveling with a Service Dog. We told them 3 days before. they forgot to hold us an appropriate seat, so my 20Kg serve dog was smushed on the floor in a standard seat, despite assurances this would not happen. never even so much as an ""I'm sorry""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
228,"
On the map is written 10 business seats.
It is wrong no business seats at all only economy class seats.
Cheers if you bought business class.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
229,"
Service minimum, siège très inconfortable et pas de place pour les jambes. Pas de coussin à bord pour se caler la nuque.
 Appareil à éviter pour un vol de 2h50... si vous voulez éviter lumbago et torticolis..
PNC ne sont pas livrés avec le sourire
Durant le vol:sandwich et boisson offerts
Pas d'écran
A CDG, pas d'accès au salon et pas de miles car Bulgaria air n'est membre d'aucune alliance.
",-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,"
Vol Paris CDG-Sofia effectué sur Embraer 190.
Espace pour les jambes très réduit, siège inconfortable et très dur, pas de coussin pour se caler la nuque.
Si vous faites plus de 1m80 éviter cet avion.
Service : classique avec boisson+sandwich offert, mais pas de sourire de la part des PNC
Aucun partenariat=pas de miles
Pas de salon à Roissy CDG pour accueillir les grands voyageurs...",-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,"
When in aisle seats (C&D) from 28 forward to about 25, be aware that the washroom queue will form right next to you. Be prepared for the close proximity of various passengers nether-regions and heavy individuals leaning wearily on your seat back for support.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
232,"
The leg-room is just terrible! The seats are very hard! There is no place between the seats. The only good seats are on the 3-rd row.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,"
Short flight,but GREAT service & o.k seat.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,"
This was my first time using canjet . The plane that I was flying on had a lot of leg room and very comfy seats. The head rest was adjustable in many different ways. They played a recent movie on the drop down screens. The food was good and so were the drinks. The fliGet attendants were nice and understanding.I would definitely recommend this plane.",2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
235,"
It is a little bit too tight, my flight was short, 1:30 minutes, but on long routes, I don't think it will comfortable.",-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,"
found the seats to be quite comfortable being it was a 6 hour flight.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,"
11A does not have a window. It's blocked off.",-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,"
Very comfortable and spacious cabin!",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,"
27K is an ""extra legroom"" seat, and it is but not by much. Basic seat that has a normally aligned window, movable armrest, and storage space underneath the seat in front.",-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,"
I'm short so there was quite much legroom. I only had the ice cream, but it was rock hard and a spoon rammed into it couldn't make a dent. I fit perfectly and could go to the loo quickly. My friend in 41K was as small as me, but we still found it cramped (but I'm not blaming the kind woman in 41H either). The fact that the recline was poor was because the person in the back kept kicking my seat upright so I'm blaming the airline for the lever strength (not the recline amount). The service was so awful, they couldn't even accept it when I asked them what time they arrived. The ice cream was awful when melted and there was a lack of even a magazine.",1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,"
CX and KA are a cheap airline. They are amongst one of the worst airlines in Asia.Though they might have a younger fleet but they simply do not have enough plane so they are really run down and cannot afford to service them properly. Basically like a taxi need to keep it running all the time.Service is bad and their Marco Polo hotline is manned by PCCW so they have people who know nothing about flights but try to pretend they know a lot, so in front of a frequent flyer they are absolutely frustrating and useless.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
242,"
Apparently the plane was only 2 weeks old so looked great. Quite an efficient use of space with small but comfortable seating as long as you are not too large. The gentleman next to me could not lower the tray table for his meal as his legs were higher than the drop point. Good entertainment system but it took 10 minutes to find the volume button.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,"
Generous legroom being exit row. Phenomenally large overhead bins throughout the aircraft. Breakfast served in economy class with choice of congee or scrambled eggs with bacon, potatoes & tomato. Coffee served was unpleasant. Cabin crew were efficient rather than pleasant. A safe and comfortable trip.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
244,"
This aircraft had the smallest seats I have ever seen.The seat back only came to my upper back.I am 190cm tall, and could only just fit into the seat. Very uncomfortable.",-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,"
Good service for a fully booked flight",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
246,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,"
22K is a bulkhead seat with one window at the shoulder. Tray tables are in the armrest, therefore, the armrest between 22J & K is rigid and slightly reduces the seat width. There is more leg room than the standard economy seat, but there is only a pocket for storing items, everything else must be stored in the overhead bins. Overhead bins at that seat were compartmentalized into smaller units, so using the opposite side for larger items is a must. There is a crew storage area near this seat. No excessive noise was noticed. As with the A320 we flew to Kaohsiung on, as the engines started, and the A/C came online, there was visible vapor coming up from the side panels and into the cabin, nothing to be alarmed about. 22K & J have entertainment screens on the bulkhead, 22H does not appear to have an entertainment screen.",1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,"
Very basic aircraft with simple old style seating and no entertainment system but fine for a short flight. no head rest but seats were otherwise comfortable with good recline.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,"
Relatively comfortable, though not as much as the Type 2 I was on three weeks earlier from HKG to KTM that had individual TV and more adjustable seat with footrest.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,"
The trip from Hong Kong to Beijing was generally good, except the entertainment on plane was a bit poor and boring. There was not enough choice for me on the personal TV. I couldn't find what I want. The seat width and legroom was enough for me, and the service Dragonair gave was acceptable. The food was as great as any other airliners and  any of my experience, including Cathay Pacific, Emirates, and many other top airliners in the world.",1.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
